transaction_id,date,customer_id,product_id,quantity,price,region
574,4/24/2024,542,619,6,3938.63,China
575,3/18/2025,262,93,3,6396.01,Greece
576,6/12/2024,833,725,6,1518.56,Portugal
577,5/20/2025,451,69,1,3372.57,Japan
578,7/1/2025,605,989,3,3665.87,Portugal
579,5/16/2025,461,381,10,1016.46,Morocco
580,4/22/2025,447,973,7,9891.71,Japan
581,2/11/2025,397,958,9,6222.33,Russia
582,2/16/2025,998,994,4,6222.67,Estonia
583,2/19/2024,979,428,3,8865.6,China
584,6/25/2025,645,596,9,6169.53,Tunisia
585,8/18/2024,932,235,4,2894.99,Russia
586,8/29/2024,843,853,7,6232.57,Indonesia
587,4/1/2025,212,506,1,4294.55,Peru
588,5/21/2025,960,642,9,5288.22,Armenia
589,9/17/2025,287,960,3,9407.78,China
590,6/8/2024,850,781,2,816.36,United States
591,4/19/2025,194,925,2,5899.14,China
592,2/11/2025,312,571,2,5608.39,Mexico
593,9/10/2024,451,790,1,6654.28,Brazil
594,5/5/2024,975,922,3,3589.17,France
595,12/28/2024,42,542,2,4667.88,Palestinian Territory
596,7/30/2024,473,132,4,2440.2,Russia
597,2/8/2024,665,568,9,4945.09,Azerbaijan
598,12/20/2024,459,347,4,3197.13,Italy
599,8/16/2024,447,582,6,8337.61,Colombia
600,11/26/2024,638,401,2,2997.88,Russia
601,6/20/2024,543,608,3,131.04,Philippines
602,5/2/2025,698,853,3,6757.58,Indonesia
603,1/19/2024,495,308,9,2898.92,Trinidad and Tobago
604,8/14/2024,815,756,6,2725.61,Brazil
605,4/19/2025,764,752,9,7575.15,Poland
606,4/27/2025,330,100,2,7508.58,Brazil
607,5/28/2024,94,773,8,6998.24,Brazil
608,9/28/2024,288,593,9,5596.6,Mongolia
609,2/2/2025,265,756,4,1613.5,Sweden
610,5/7/2024,866,37,9,9696.04,Switzerland
611,11/22/2024,885,654,8,4659.45,Nigeria
612,4/17/2024,501,121,5,982.53,Ethiopia
613,3/28/2025,368,33,2,149.14,China
614,5/1/2025,862,746,1,2809.77,Greece
615,7/30/2025,436,575,4,9644.45,China
616,2/29/2024,876,969,4,5155.4,Indonesia
617,10/6/2025,214,332,4,9153.58,Russia
618,10/16/2024,261,683,7,8223.15,Mexico
619,10/8/2024,746,675,4,5151.18,China
620,12/18/2024,950,925,9,5626.2,Denmark
621,2/23/2024,837,898,5,3846.5,China
622,5/9/2024,578,696,1,5129.49,Bosnia and Herzegovina
623,5/1/2024,486,504,6,2138.14,Philippines
624,10/1/2025,928,968,8,3697.71,Russia
625,3/14/2024,800,935,5,6312.68,Poland
626,9/18/2024,600,601,3,9694.53,Vietnam
627,12/27/2024,40,429,10,2642.98,Sweden
628,5/6/2025,102,865,10,8355.09,Brazil
629,5/13/2024,796,223,10,4140.65,Cyprus
630,9/19/2024,798,436,6,6279.75,France
631,6/21/2025,583,664,9,713.27,China
632,9/16/2025,272,390,2,8668.64,United States
633,2/18/2024,196,492,5,6288.74,Brazil
634,9/15/2024,19,734,5,864.9,Portugal
635,8/18/2025,524,516,8,8922.99,Poland
636,7/4/2025,44,157,5,1198.38,Russia
637,1/30/2025,994,538,2,8520.78,Mexico
638,6/23/2025,290,831,9,9921.75,Philippines
639,4/9/2025,306,9,6,9495.05,Zambia
640,6/11/2024,832,56,9,3862.25,Djibouti
641,4/6/2025,944,483,2,3218.7,Kosovo
642,10/1/2025,3,626,4,1173.67,Indonesia
643,8/27/2024,68,891,7,3106.71,South Africa
644,7/15/2024,598,645,4,4920.27,Japan
645,10/5/2024,535,808,1,9430.9,China
646,4/12/2025,558,520,7,2011.77,Lebanon
647,8/7/2024,125,899,2,2511,Finland
648,8/9/2024,683,201,10,496.51,United States
649,3/7/2025,289,254,2,8307.45,Chile
650,6/15/2025,303,748,3,6938.47,Nigeria
651,6/27/2025,626,95,10,9528.07,Portugal
652,1/11/2024,794,936,1,5084.73,Taiwan
653,8/30/2025,990,507,9,794.51,Brazil
654,9/28/2024,837,696,7,547.78,China
655,4/18/2024,614,285,3,1292.56,China
656,6/21/2025,695,228,3,2945.71,China
657,4/23/2024,527,133,9,1474.59,China
658,8/4/2025,398,687,8,1656.94,China
659,11/16/2024,571,31,1,160.54,Cuba
660,10/19/2025,212,954,9,3218.33,China
661,7/24/2024,995,346,3,462.06,China
662,9/13/2024,516,24,9,304.64,China
663,6/19/2024,683,118,5,1662.37,Poland
664,5/10/2024,277,653,2,6866.87,Indonesia
665,3/19/2024,755,379,9,1359.45,Czech Republic
666,12/8/2024,409,426,10,7134.69,Mexico
667,10/14/2025,149,284,2,6469.37,Greece
668,10/22/2025,104,895,8,6019.98,Zambia
669,6/28/2025,180,680,6,8804.48,Poland
670,12/19/2024,588,638,2,1241.75,France
671,2/20/2024,404,25,3,6779.25,Czech Republic
672,3/1/2025,181,605,2,6523.56,Macedonia
673,3/3/2024,387,318,1,621.71,Croatia
674,9/15/2024,85,154,4,9660.77,Greece
675,12/20/2024,751,321,2,8569.31,Portugal
676,12/31/2024,760,818,1,336.39,Indonesia
677,9/22/2024,356,27,8,3246.78,Poland
678,2/6/2024,118,414,6,6413.38,Finland
679,4/17/2025,559,983,6,7888.22,Nigeria
680,6/6/2024,133,840,3,8183.61,Argentina
681,2/5/2024,622,555,4,344.73,Philippines
682,6/22/2024,330,221,4,3008.28,Brazil
683,7/1/2025,497,114,10,2394.53,Philippines
684,9/25/2025,369,34,2,7788.71,Haiti
685,8/28/2024,134,148,10,4683.24,Philippines
686,7/20/2024,950,142,3,210.59,Colombia
687,4/28/2025,597,370,6,7783.25,Portugal
688,9/4/2024,507,772,9,5063.29,Burkina Faso
689,10/14/2024,706,927,3,729.99,Russia
690,1/25/2025,493,145,2,3090.68,Indonesia
691,6/16/2025,176,270,10,7736.69,Philippines
692,4/10/2025,973,693,4,1106.26,Ukraine
693,9/16/2024,771,866,2,8213.06,Honduras
694,4/14/2025,196,919,3,426.9,Philippines
695,8/12/2025,958,244,2,7296.08,United States
696,8/2/2024,113,130,9,8989.39,Spain
697,3/30/2025,773,565,7,4722.31,China
698,2/28/2025,753,945,10,3020.32,Afghanistan
699,4/25/2024,585,909,6,9900.98,Portugal
700,5/31/2024,858,310,2,1242.83,Russia
701,3/12/2024,913,158,7,9800.42,Ukraine
702,2/25/2025,330,298,10,8952.43,China
703,8/29/2024,793,62,10,6736.11,Ethiopia
704,3/6/2025,508,248,9,8862.14,Poland
705,1/21/2025,355,696,6,5836.45,China
706,9/14/2025,208,435,8,1452.32,China
707,9/17/2025,686,630,1,7820.3,Greece
708,5/10/2025,476,706,10,8338.37,Portugal
709,10/12/2024,359,777,8,3543.6,Sweden
710,11/10/2024,183,844,7,3310.1,Philippines
711,1/23/2024,305,400,4,7213.69,Russia
712,7/31/2024,116,981,3,6237.07,Sweden
713,2/21/2024,490,318,10,9879.56,France
714,3/10/2025,426,972,4,1629.04,China
715,7/15/2025,674,225,8,1598.47,Greece
716,12/20/2024,254,133,10,3827.11,Armenia
717,2/26/2025,95,150,7,8666.51,Philippines
718,8/10/2024,818,939,7,8348.21,China
719,9/21/2025,738,829,8,3814.47,China
720,6/14/2024,66,648,10,9038.82,South Africa
721,4/9/2024,628,189,2,7043.4,Russia
722,2/11/2024,832,438,2,4392.48,Albania
723,7/29/2025,172,576,6,7249.15,China
724,10/20/2025,813,314,7,845.81,France
725,4/10/2025,815,329,5,5021.84,Portugal
726,9/27/2024,77,933,10,8335.91,Ukraine
727,10/18/2025,698,50,4,9782.51,China
728,5/30/2025,276,432,10,7418.02,China
729,4/8/2025,368,139,2,4626.02,Mongolia
730,2/22/2025,439,200,9,9047.13,Burundi
731,2/17/2024,520,32,7,1637.5,Thailand
732,3/30/2025,520,728,5,2170.55,Netherlands
733,4/18/2025,365,787,7,6284.32,Russia
734,10/19/2025,193,756,9,1585.93,Mexico
735,6/6/2024,48,375,1,2043.93,Senegal
736,11/7/2024,835,17,1,5210.08,Syria
737,1/2/2024,811,735,6,6843.54,Democratic Republic of the Congo
738,4/24/2024,658,818,1,4081.42,China
739,2/27/2025,174,29,7,9034.38,China
740,8/30/2025,591,512,2,9546.61,Indonesia
741,2/5/2024,60,769,4,7997.49,Poland
742,9/13/2025,354,401,8,4766.89,Brazil
743,6/10/2025,295,376,3,2332.29,Greenland
744,9/18/2024,723,806,5,1412.64,Portugal
745,2/27/2025,154,881,2,7512.7,Indonesia
746,10/16/2024,362,319,8,5466.14,Armenia
747,7/18/2025,677,332,3,3267.36,Sudan
748,8/31/2025,289,762,1,4890.78,Czech Republic
749,11/27/2024,509,837,5,4686.06,Sweden
750,10/30/2024,191,408,4,737.77,Tanzania
751,6/7/2025,969,566,7,523.04,Finland
752,3/31/2025,215,943,7,5504,China
753,4/11/2024,721,109,9,365.27,Philippines
754,7/29/2024,135,755,6,1730.79,China
755,2/5/2024,677,21,9,6660.88,Philippines
756,4/28/2025,269,30,1,7006.45,Indonesia
757,3/2/2025,287,640,1,9811.91,United States
758,4/6/2025,101,544,10,9715.16,Sweden
759,11/7/2024,786,944,2,4746.51,Russia
760,5/4/2025,960,834,7,8858.46,Portugal
761,3/18/2025,774,990,6,5419.32,Nicaragua
762,7/29/2024,8,994,2,4570.36,Philippines
763,6/9/2025,858,487,4,8615.16,France
764,8/13/2024,660,543,3,1829.76,China
765,6/25/2025,935,764,9,5963.11,Mongolia
766,1/6/2025,10,757,9,3584.98,China
767,1/20/2024,187,435,10,3361.89,Guatemala
768,6/29/2024,675,496,4,811.78,France
769,4/6/2024,503,901,2,5915.82,Argentina
770,2/26/2025,143,372,2,4298.99,China
771,5/23/2024,802,42,7,7369.25,Madagascar
772,7/31/2024,576,707,7,7593.83,Papua New Guinea
773,12/4/2024,838,339,9,3931.21,China
774,10/12/2024,418,502,3,2401.3,Philippines
775,8/24/2024,365,536,8,856.39,Indonesia
776,6/7/2024,544,99,10,1654.82,China
777,4/20/2025,212,954,5,9344.38,Bosnia and Herzegovina
778,3/1/2024,78,1000,2,4681.64,Colombia
779,6/19/2025,880,868,5,4443.3,Philippines
780,7/10/2025,728,346,7,166.06,Ukraine
781,4/23/2024,427,62,1,4140.72,Slovenia
782,1/19/2024,421,72,5,3586.74,Czech Republic
783,3/21/2024,890,472,6,4613.74,Afghanistan
784,10/2/2025,398,495,8,1561.73,Iran
785,5/4/2024,503,105,5,4061.42,Venezuela
786,8/26/2024,870,147,7,3127.06,Portugal
787,3/16/2024,331,656,6,8487.88,Serbia
788,2/13/2025,694,461,7,547.08,Vietnam
789,5/19/2025,765,826,4,8397.71,China
790,2/1/2024,939,201,6,1520.14,South Africa
791,11/7/2024,244,459,1,4544.03,China
792,12/9/2024,798,827,1,7499.66,Poland
793,5/3/2024,576,850,10,8724.38,Japan
794,10/16/2024,274,509,1,2813.53,Ukraine
795,10/3/2025,846,158,1,6490.49,Czech Republic
796,5/17/2025,947,9,10,1857.82,Peru
797,12/15/2024,882,267,5,6150.22,China
798,4/24/2025,58,616,2,535.52,Philippines
799,9/17/2025,670,843,7,5148.67,Syria
800,7/18/2024,685,994,1,5568.93,China
801,1/17/2024,86,544,1,640.22,Argentina
802,8/20/2024,104,470,5,7789.16,China
803,8/29/2025,663,558,9,1934.5,Dominican Republic
804,1/27/2024,586,506,8,9793.2,Japan
805,6/19/2025,936,363,4,3940.97,Philippines
806,5/30/2025,941,68,3,1733.05,United States
807,5/5/2025,57,334,4,7698.26,Cuba
808,5/21/2025,719,706,10,6524.6,Canada
809,1/1/2025,779,297,8,1828.16,Iran
810,3/28/2025,543,864,1,1804.14,Indonesia
811,1/26/2025,420,523,7,2792.34,China
812,10/7/2024,813,268,2,1979.11,Portugal
813,7/16/2024,904,249,8,6363.84,China
814,10/22/2024,952,325,4,1262.37,Chile
815,8/14/2024,874,992,3,523.18,Kenya
816,10/7/2024,641,207,7,2296.06,China
817,2/14/2024,854,199,2,6102.97,Philippines
818,1/25/2025,838,93,2,5850.28,Indonesia
819,9/20/2025,319,941,8,1250.68,Russia
820,3/12/2024,437,813,9,6382.94,Japan
821,9/5/2024,131,677,9,6902.6,United States
822,6/8/2024,13,458,2,7584.44,Bosnia and Herzegovina
823,7/8/2025,950,65,1,4292.38,China
824,2/8/2025,411,857,5,8072.96,Iran
825,9/28/2025,497,296,5,4699.35,Argentina
826,4/14/2024,769,14,10,5559.05,Indonesia
827,12/17/2024,185,264,4,5503.67,Afghanistan
828,10/19/2025,919,265,5,5179.56,Panama
829,3/10/2024,705,805,2,3329.06,Colombia
830,4/21/2025,363,282,5,9099.48,Kenya
831,9/1/2025,799,988,4,9250.65,Russia
832,7/7/2024,267,267,10,591.9,China
833,11/3/2024,686,329,3,2011.6,Canada
834,10/2/2024,174,162,9,8310.36,Ukraine
835,5/27/2025,992,827,4,7217.41,Brazil
836,6/20/2024,926,474,5,5996.16,Canada
837,8/19/2025,107,436,6,7766.93,Poland
838,4/15/2025,920,43,6,454.39,Zambia
839,1/11/2024,636,218,3,5626.72,China
840,4/22/2024,594,732,9,1199.31,Russia
841,12/12/2024,946,750,5,7477.85,Philippines
842,12/1/2024,872,172,8,1511.98,Cuba
843,2/21/2024,735,303,8,597.43,Guatemala
844,5/21/2024,281,188,7,5009.5,Macedonia
845,11/14/2024,637,348,1,4782.73,Philippines
846,9/30/2025,431,962,10,8300.48,Togo
847,4/16/2024,947,918,6,352.12,China
848,7/30/2024,652,411,6,2075.28,Ukraine
849,9/24/2025,176,344,3,5311.93,Chile
850,5/29/2025,571,261,1,5149.87,Guatemala
851,5/27/2025,932,539,2,727.67,Brazil
852,9/10/2025,151,823,1,4458.74,China
853,3/2/2024,758,524,5,6369.07,Ethiopia
854,8/10/2024,703,890,3,9054.26,Brazil
855,7/1/2024,273,909,4,7724.22,Canada
856,3/31/2025,76,613,1,257.66,Nicaragua
857,9/24/2025,607,859,10,2650.15,Mongolia
858,1/8/2025,43,967,9,5431.34,Canada
859,1/12/2025,863,524,7,8886.75,Russia
860,6/5/2024,485,889,6,2339.09,Croatia
861,7/15/2025,245,824,1,7717.58,El Salvador
862,2/9/2025,775,552,1,9396.56,Japan
863,9/16/2024,692,34,6,2044.33,Bosnia and Herzegovina
864,6/23/2024,553,766,7,2335.62,Thailand
865,2/22/2025,940,719,4,7214.22,China
866,12/29/2024,309,584,8,6694.29,Indonesia
867,2/24/2025,114,889,8,8439.56,Russia
868,4/1/2025,399,667,7,1865.14,Ireland
869,7/31/2025,617,391,9,4068.81,Indonesia
870,7/8/2024,215,495,10,6424.72,Portugal
871,8/26/2024,442,229,8,691.55,Japan
872,12/26/2024,526,410,10,384.01,Portugal
873,1/9/2025,982,765,8,3947.73,United States
874,9/21/2024,270,228,3,6511.55,Indonesia
875,5/7/2024,297,727,7,4062.8,United States
876,2/18/2025,935,712,1,2243.76,Colombia
877,9/18/2024,153,704,9,6330.43,China
878,3/2/2025,80,260,10,7917.02,Argentina
879,9/6/2025,375,878,4,4086.07,Kazakhstan
880,7/7/2025,607,978,5,2079.3,China
881,7/5/2024,398,6,8,541.52,China
882,8/8/2025,513,37,10,375.66,Indonesia
883,4/27/2024,875,832,5,6766.99,Portugal
884,2/15/2025,828,81,2,3775.68,United States
885,3/22/2024,14,126,8,9191.35,France
886,3/30/2025,878,964,9,7253.35,Ivory Coast
887,4/3/2025,661,101,7,980.01,Indonesia
888,6/1/2024,160,552,9,840.79,Russia
889,5/19/2024,221,276,1,5516.07,Czech Republic
890,10/25/2024,939,847,3,8084.79,Philippines
891,2/6/2025,949,212,7,789.8,Guam
892,1/29/2025,326,846,9,4131.87,Ukraine
893,4/4/2024,127,601,8,1341.36,South Africa
894,7/3/2024,569,849,9,7173.13,China
895,6/22/2024,88,752,7,9424.49,France
896,6/17/2024,636,972,6,8940.97,Philippines
897,4/28/2024,879,396,8,2586.96,United States
898,7/27/2025,186,582,9,9592.99,Micronesia
899,1/17/2025,738,489,7,4755.22,Tanzania
900,10/5/2025,392,867,6,7285.01,United States
901,6/19/2024,414,821,3,4612.78,Yemen
902,11/17/2024,458,633,3,1446.2,China
903,6/5/2024,246,113,6,8722.15,Peru
904,12/27/2024,739,394,1,8588.97,Colombia
905,3/14/2025,136,560,9,5864.86,Reunion
906,12/31/2024,629,934,8,1529.87,France
907,9/10/2024,315,682,9,5044.01,China
908,10/16/2025,739,115,8,3286.17,China
909,8/29/2025,687,768,8,4535.6,Ukraine
910,7/13/2024,63,163,4,5247.81,Russia
911,2/24/2025,704,709,5,1903.09,Russia
912,6/13/2024,629,118,1,9979.22,Indonesia
913,12/16/2024,582,65,1,2882.29,Ukraine
914,9/25/2024,922,892,7,3865.66,Poland
915,8/24/2025,771,547,2,731.01,Malawi
916,1/25/2024,135,64,1,4416.78,Luxembourg
917,7/23/2024,117,757,8,4738.07,Japan
918,6/4/2025,686,131,8,7802.28,Brazil
919,9/12/2025,201,845,4,4731.59,Indonesia
920,4/2/2024,694,511,7,1847.88,Russia
921,2/9/2024,632,690,8,9981.15,Indonesia
922,2/15/2024,190,163,2,1728.17,Indonesia
923,3/17/2025,916,714,2,1113.08,France
924,7/4/2024,413,663,10,9751.16,Ukraine
925,3/4/2024,250,410,10,3315.13,Ukraine
926,8/30/2024,518,639,9,7989.36,Indonesia
927,9/24/2024,189,508,3,632.1,Portugal
928,9/28/2025,728,421,7,8742.9,Russia
929,5/19/2024,433,457,6,9360.41,Canada
930,5/31/2025,390,642,7,9634.79,Brazil
931,9/21/2024,567,10,8,2107.1,Sierra Leone
932,6/8/2024,611,747,6,7017.09,Honduras
933,4/14/2024,717,355,9,1814.3,France
934,10/7/2024,550,667,8,4424.33,France
935,7/4/2025,509,321,9,6843.59,China
936,3/27/2024,602,310,6,4623.23,France
937,4/5/2024,177,659,1,1566.24,Russia
938,3/31/2024,104,952,10,5099.96,China
939,11/8/2024,866,51,3,8921.5,Bosnia and Herzegovina
940,7/14/2025,883,725,1,6147.59,Czech Republic
941,5/16/2025,838,736,10,6743.12,Philippines
942,2/5/2024,489,106,1,3523.48,Ukraine
943,11/12/2024,522,46,2,7662.56,Russia
944,5/3/2024,799,247,1,5733.03,Iran
945,5/19/2024,332,113,10,4070.59,Zambia
946,8/30/2024,772,1,2,5403.99,Portugal
947,4/21/2025,627,646,7,1291.73,Japan
948,6/13/2024,401,273,9,3175.09,Peru
949,9/11/2024,739,286,6,621.16,Colombia
950,6/5/2025,838,176,6,8918.11,Philippines
951,8/27/2024,559,184,1,5147.54,Russia
952,8/27/2024,149,90,7,7132.07,Mexico
953,6/7/2024,169,222,9,3707.43,Dominican Republic
954,1/30/2024,93,799,8,6941.46,Bulgaria
955,9/11/2024,728,829,3,2363.07,Indonesia
956,11/8/2024,333,801,5,7420.87,China
957,8/17/2025,609,122,10,1149.37,Colombia
958,10/1/2025,176,275,10,811.65,China
959,10/30/2024,871,153,4,101.16,Peru
960,7/9/2024,855,745,4,2971.3,Paraguay
961,8/18/2025,410,784,6,9321.33,Norway
962,8/4/2025,987,283,9,7104.13,Finland
963,2/16/2025,495,728,6,2154.07,Indonesia
964,7/5/2024,956,520,7,7761.05,Afghanistan
965,6/28/2025,983,602,2,6504.67,Canada
966,3/23/2024,720,361,5,7861.42,China
967,5/30/2024,261,492,10,4357.37,Greece
968,11/26/2024,863,481,4,781.88,Bangladesh
969,3/23/2025,814,844,4,7841.59,Czech Republic
970,2/21/2025,285,861,1,844.14,Poland
971,8/26/2024,361,669,4,7088.69,Sweden
972,8/31/2024,785,295,1,2385.07,Brazil
973,5/6/2024,940,163,6,2500.92,Japan
974,3/31/2024,504,126,5,2645.54,China
975,10/15/2025,911,718,10,1852.25,Indonesia
976,11/13/2024,959,410,1,3616.47,China
977,11/20/2024,549,670,6,9438.91,Indonesia
978,3/18/2024,722,462,3,7281.87,France
979,2/14/2024,187,793,2,2752.65,France
980,1/4/2024,558,942,6,4495.24,Portugal
981,1/18/2024,348,83,3,8742.5,Nigeria
982,8/12/2025,652,924,7,7134.03,Japan
983,6/27/2024,769,572,6,2051.51,China
984,7/15/2024,825,879,8,4544.98,China
985,1/13/2024,429,194,2,9151.21,Sweden
986,6/7/2024,708,924,8,4230,Indonesia
987,1/1/2024,747,773,6,8570.85,Philippines
988,10/19/2024,188,942,5,4892.15,Bolivia
989,8/31/2025,767,43,4,5314.93,Azerbaijan
990,10/1/2025,365,443,6,9738.31,Thailand
991,4/11/2025,883,72,1,7283.65,Benin
992,5/22/2024,306,783,9,4662.9,Serbia
993,9/16/2025,761,526,3,9606.05,China
994,12/19/2024,669,940,6,233.69,Nigeria
995,1/1/2024,72,23,4,2180.37,China
996,4/16/2025,881,735,10,2885.15,Canada
997,1/9/2025,554,671,2,7019.39,Iran
998,1/13/2024,247,597,1,2373.26,China
999,2/13/2024,609,703,2,5781.69,Indonesia
1000,9/15/2025,296,285,5,8490.68,China
