transaction_id,date,customer_id,product_id,quantity,price,region
622,10/7/2024,,,2,5777.68,El Salvador
623,11/7/2023,,,6,9184.26,Kazakhstan
624,5/25/2024,,,9,1699.26,China
625,6/24/2023,,,5,7715.45,Vietnam
626,6/16/2024,,,5,8182.07,Poland
627,8/20/2023,,,10,395.78,Dominican Republic
628,4/23/2023,,,7,2558.33,Colombia
629,1/26/2023,,,2,2612.95,Bangladesh
630,3/18/2023,,,8,7816.28,Russia
631,9/27/2024,,,1,5653.84,Venezuela
632,8/6/2024,,,4,3793.16,Norway
633,10/30/2024,,,10,7915.09,Nigeria
634,10/25/2023,,,9,8376.85,Kazakhstan
635,4/28/2023,,,6,9112.72,Haiti
636,7/22/2023,,,9,5401.89,South Africa
637,7/31/2023,,,1,7255.32,Honduras
638,2/15/2023,,,6,2155.26,Ivory Coast
639,2/10/2023,,,2,1267.22,China
640,11/21/2024,,,8,2582.23,Panama
641,8/8/2024,,,6,5950.41,China
642,5/29/2024,,,8,5074.15,Poland
643,4/16/2023,,,2,3383.63,Brazil
644,7/31/2024,,,2,8390.35,Russia
645,9/15/2024,,,10,4646.16,Croatia
646,9/17/2023,,,10,2330.99,Iraq
647,7/9/2023,,,7,6101.81,China
648,7/15/2023,,,7,8366.55,China
649,9/8/2024,,,1,9227.74,Greece
650,12/22/2023,,,8,2013.24,France
651,5/2/2023,,,9,3113.99,China
652,4/23/2024,,,3,9577.96,Brazil
653,6/20/2023,,,6,1613.55,Portugal
654,11/5/2024,,,6,4411.36,Philippines
655,5/7/2024,,,4,3297.67,Indonesia
656,9/27/2024,,,3,8425.71,Philippines
657,8/8/2023,,,8,3415.7,Philippines
658,3/17/2023,,,2,3253.37,Argentina
659,7/29/2023,,,2,4090.52,China
660,6/3/2024,,,9,9733.23,Ukraine
661,4/6/2024,,,6,2314.84,Poland
662,5/1/2024,,,4,4922.85,Sweden
663,9/29/2024,,,7,1356.87,Brazil
664,2/13/2024,,,4,6176.63,Indonesia
665,7/25/2023,,,7,4126.21,Argentina
666,9/8/2023,,,4,6389.66,China
667,8/18/2023,,,2,8564.78,Bulgaria
668,4/28/2024,,,1,2600.89,France
669,9/11/2024,,,4,9239.32,Portugal
670,7/14/2024,,,2,9474.39,Ivory Coast
671,7/23/2024,,,3,852.78,Norway
672,3/15/2023,,,4,8718.51,China
673,7/27/2023,,,4,8783.8,Indonesia
674,9/28/2023,,,7,1482.52,Poland
675,12/22/2023,,,9,2807.97,Brazil
676,11/4/2023,,,10,596.81,Vietnam
677,6/30/2024,,,4,3125.52,China
678,10/23/2024,,,9,7055.35,Indonesia
679,1/21/2024,,,6,3406.04,Japan
680,6/21/2023,,,1,3168.53,Bangladesh
681,6/29/2023,,,3,7342.64,China
682,12/19/2023,,,9,1976.74,Indonesia
683,11/2/2023,,,4,178.8,Russia
684,2/6/2024,,,3,1104.1,China
685,4/16/2023,,,9,6171.84,China
686,6/18/2024,,,3,6040.03,China
687,4/25/2023,,,2,6498.27,Philippines
688,4/18/2023,,,4,9231.0,Indonesia
689,4/19/2023,,,10,1557.59,Russia
690,12/17/2023,,,7,4465.92,United States
691,4/3/2024,,,7,8192.29,Russia
692,11/29/2024,,,1,4093.34,Uruguay
693,12/9/2024,,,4,9613.57,Syria
694,7/15/2024,,,4,5185.03,Indonesia
695,3/8/2024,,,1,3538.8,Colombia
696,12/3/2023,,,3,244.36,Russia
697,5/11/2024,,,3,9543.96,Kenya
698,6/22/2023,,,2,9682.3,China
699,1/3/2023,,,8,1546.96,Paraguay
700,7/20/2024,,,10,8551.14,Philippines
701,10/16/2024,,,4,8330.69,Japan
702,11/1/2023,,,9,405.43,Portugal
703,1/13/2023,,,4,6550.72,Sweden
704,11/15/2024,,,2,7075.23,Philippines
705,11/11/2024,,,8,9937.71,Indonesia
706,12/5/2023,,,8,6773.93,China
707,9/29/2023,,,4,2139.24,Comoros
708,5/26/2024,,,8,4015.34,Togo
709,1/19/2024,,,2,473.0,Thailand
710,2/13/2024,,,4,5443.52,Uruguay
711,10/25/2024,,,4,9873.28,Indonesia
712,8/16/2023,,,8,7342.17,Bosnia and Herzegovina
713,9/29/2024,,,8,2438.09,Albania
714,6/2/2024,,,9,8154.62,China
715,6/16/2023,,,7,4134.02,Brazil
716,11/12/2024,,,2,3475.09,France
717,4/4/2023,,,8,9735.56,Uzbekistan
718,7/17/2024,,,9,5081.92,China
719,9/24/2023,,,6,1606.85,Philippines
720,11/1/2024,,,8,5936.59,China
721,8/14/2023,,,9,8544.38,Albania
722,8/31/2023,,,7,1641.47,Hong Kong
723,3/17/2024,,,6,229.62,Malaysia
724,8/5/2023,,,3,8759.44,Indonesia
725,10/8/2024,,,5,7430.22,Philippines
726,9/17/2023,,,6,2289.94,United States
727,1/3/2024,,,9,2672.7,Honduras
728,10/15/2024,,,7,8822.2,United States
729,9/25/2024,,,2,9672.03,Japan
730,1/17/2023,,,2,8365.39,Argentina
731,1/30/2023,,,7,7035.35,New Zealand
732,9/22/2023,,,4,4164.93,Georgia
733,8/1/2023,,,10,969.85,China
734,8/2/2023,,,8,5988.98,France
735,4/18/2024,,,3,4010.85,Honduras
736,8/30/2024,,,4,5310.43,Philippines
737,7/21/2023,,,8,8780.63,Brazil
738,4/13/2024,,,9,2772.17,China
739,10/30/2024,,,10,8616.22,Russia
740,4/11/2023,,,6,9398.72,Poland
741,3/21/2024,,,10,9576.9,Indonesia
742,9/26/2024,,,1,6164.71,China
743,4/19/2023,,,7,2648.5,France
744,7/3/2023,,,4,3296.71,China
745,4/26/2024,,,9,9824.64,Indonesia
746,11/18/2023,,,1,1993.66,Sri Lanka
747,9/12/2024,,,3,5659.85,Philippines
748,1/17/2024,,,7,991.71,Venezuela
749,10/19/2024,,,1,4363.78,Indonesia
750,4/12/2024,,,4,9881.24,Russia
751,6/23/2024,,,1,3513.54,Poland
752,3/27/2024,,,9,8502.51,Poland
753,6/7/2024,,,5,5234.93,China
754,1/10/2024,,,6,5295.53,Vietnam
755,12/18/2023,,,2,3194.02,Philippines
756,2/19/2024,,,9,7473.87,Indonesia
757,2/19/2024,,,10,8467.58,Indonesia
758,6/3/2024,,,6,634.8,Czech Republic
759,10/17/2024,,,1,5404.33,Costa Rica
760,3/10/2023,,,1,1512.45,Indonesia
761,9/13/2023,,,5,9244.9,Philippines
762,2/21/2023,,,6,7690.95,Honduras
763,11/17/2023,,,10,7791.22,Peru
764,5/6/2023,,,6,2382.38,Guatemala
765,4/29/2024,,,7,8272.87,China
766,7/6/2024,,,1,4195.92,Japan
767,7/19/2024,,,2,2149.83,Syria
768,7/17/2024,,,7,1742.72,Indonesia
769,4/10/2024,,,10,2777.6,France
770,11/22/2024,,,9,1372.51,Mexico
771,10/22/2023,,,5,6912.82,Sweden
772,8/19/2024,,,7,1530.27,China
773,4/18/2023,,,2,2664.59,China
774,2/8/2023,,,5,3727.87,Cuba
775,7/13/2024,,,8,5644.17,Netherlands
776,12/6/2024,,,5,4370.55,Japan
777,1/22/2023,,,5,9152.82,Bolivia
778,6/18/2024,,,6,2050.44,Indonesia
779,11/23/2024,,,4,6234.34,Portugal
780,11/16/2023,,,5,5522.3,Philippines
781,3/2/2024,,,5,9400.3,France
782,10/4/2024,,,6,2746.29,Peru
783,1/12/2023,,,8,8763.44,Philippines
784,6/14/2023,,,3,6438.2,Philippines
785,1/1/2024,,,1,5631.82,Czech Republic
786,7/29/2024,,,10,837.83,Ukraine
787,12/1/2023,,,10,3466.87,China
788,9/7/2024,,,9,1244.62,Uruguay
789,2/12/2024,,,1,547.33,Dominican Republic
790,3/17/2024,,,1,2930.99,Norway
791,3/2/2024,,,4,1992.57,Belarus
792,8/26/2023,,,6,118.3,China
793,4/11/2023,,,5,3548.29,China
794,5/2/2024,,,3,877.63,Philippines
795,3/2/2023,,,3,8937.71,China
796,5/29/2023,,,7,9260.32,China
797,12/11/2024,,,7,4695.33,Poland
798,3/25/2024,,,4,1976.72,Poland
799,4/18/2024,,,3,6471.3,China
800,2/8/2024,,,4,5853.86,Tunisia
801,3/3/2023,,,9,4745.61,Philippines
802,8/15/2024,,,10,3078.78,China
803,2/5/2024,,,2,1773.89,China
804,5/1/2023,,,3,6005.05,Slovenia
805,10/7/2024,,,2,4215.43,Canada
806,8/12/2023,,,10,4885.7,France
807,8/19/2024,,,6,1106.68,China
808,4/27/2024,,,3,9719.2,Thailand
809,4/17/2023,,,5,8380.31,Sweden
810,6/2/2023,,,2,3858.66,Greece
811,11/19/2024,,,4,6253.12,Philippines
812,10/3/2024,,,4,5724.38,Finland
813,8/30/2023,,,8,1859.18,Sweden
814,10/9/2024,,,4,9641.75,France
815,4/19/2023,,,7,6845.58,Albania
816,12/14/2023,,,2,5600.89,United States
817,5/27/2023,,,10,6680.17,United States
818,11/22/2023,,,4,876.04,Sweden
819,3/30/2023,,,9,6253.02,China
820,4/29/2024,,,6,7543.95,Russia
821,12/19/2023,,,10,194.52,Russia
822,11/24/2024,,,4,4136.39,Poland
823,11/3/2024,,,1,9097.0,Brazil
824,11/24/2024,,,10,9390.11,Sweden
825,12/25/2023,,,8,6120.99,Indonesia
826,3/31/2023,,,3,544.39,China
827,11/2/2024,,,3,7430.54,Poland
828,2/20/2024,,,3,4384.87,China
829,10/7/2024,,,5,5850.61,Argentina
830,11/13/2024,,,1,4013.17,China
831,8/18/2023,,,4,9618.35,Philippines
832,5/8/2024,,,2,419.26,Bosnia and Herzegovina
833,3/4/2023,,,7,8175.03,Pakistan
834,6/3/2023,,,3,6793.66,Sweden
835,3/26/2023,,,9,8500.29,Brazil
836,4/4/2023,,,8,4405.07,China
837,3/19/2024,,,2,9961.34,China
838,9/29/2024,,,2,6388.21,Indonesia
839,5/8/2023,,,10,7854.43,Brazil
840,5/24/2023,,,9,4851.48,Liechtenstein
841,10/8/2023,,,9,5651.43,Czech Republic
842,5/12/2023,,,3,7069.78,Philippines
843,1/16/2023,,,1,7941.31,Japan
844,12/15/2023,,,9,281.89,Indonesia
845,1/11/2023,,,1,2313.4,Indonesia
846,5/29/2023,,,6,1512.87,Uzbekistan
847,4/9/2024,,,8,6392.49,Philippines
848,2/10/2023,,,1,1305.03,Germany
849,1/18/2023,,,10,4233.21,Uruguay
850,4/9/2024,,,10,4017.84,Netherlands
851,7/26/2023,,,3,4718.62,Nepal
852,6/25/2024,,,10,1630.19,Greece
853,7/28/2024,,,8,1249.86,Russia
854,1/13/2024,,,3,7766.45,Indonesia
855,6/7/2023,,,6,5716.43,Ukraine
856,6/16/2023,,,1,2031.48,Russia
857,6/26/2023,,,3,4373.74,Russia
858,8/4/2023,,,9,8745.11,Russia
859,4/17/2024,,,3,5381.99,Greece
860,9/4/2023,,,3,7231.95,China
861,10/12/2023,,,5,5763.24,Portugal
862,10/30/2023,,,9,9360.54,China
863,11/17/2023,,,9,4848.37,Dominican Republic
864,10/9/2023,,,5,5911.04,Indonesia
865,4/2/2024,,,6,4669.75,Philippines
866,5/18/2024,,,2,5341.6,United States
867,6/17/2023,,,3,1722.21,Saudi Arabia
868,6/10/2024,,,5,2604.76,China
869,4/10/2023,,,3,362.93,China
870,8/7/2023,,,3,3420.26,Russia
871,7/16/2024,,,3,4183.23,San Marino
872,4/2/2023,,,5,8651.69,Poland
873,3/26/2023,,,8,1332.33,Serbia
874,8/6/2023,,,1,4185.68,Philippines
875,4/26/2023,,,5,1487.8,Poland
876,9/28/2024,,,4,6467.13,Kenya
877,12/3/2023,,,9,6525.14,Philippines
878,6/23/2023,,,3,3606.01,China
879,7/15/2024,,,5,823.05,Brazil
880,3/17/2024,,,10,9487.87,China
881,4/5/2024,,,6,9948.37,Guadeloupe
882,4/13/2023,,,3,2285.51,China
883,2/26/2023,,,9,4724.7,Canada
884,8/8/2024,,,6,3501.04,Greece
885,7/18/2024,,,5,813.09,China
886,11/15/2024,,,6,7701.39,Bosnia and Herzegovina
887,5/29/2023,,,9,9090.5,Iran
888,7/3/2023,,,7,6157.05,Portugal
889,7/13/2023,,,9,5081.76,Togo
890,12/2/2024,,,2,6588.97,Norway
891,7/23/2023,,,4,2561.75,Indonesia
892,9/3/2023,,,9,2694.98,China
893,9/22/2023,,,10,1367.31,Burkina Faso
894,12/1/2024,,,5,2575.97,Indonesia
895,9/29/2024,,,5,2643.89,Sweden
896,5/8/2024,,,1,8322.09,Kazakhstan
897,4/19/2023,,,4,2292.97,Canada
898,6/6/2023,,,7,9862.41,China
899,6/10/2023,,,10,2584.46,Greece
900,3/23/2023,,,9,9375.19,Poland
901,2/12/2023,,,8,243.61,Brazil
902,12/3/2024,,,2,4286.81,Honduras
903,8/6/2024,,,4,733.13,Suriname
904,12/10/2023,,,9,3233.08,Russia
905,1/4/2024,,,5,9157.65,Philippines
906,12/28/2023,,,8,339.88,China
907,2/21/2024,,,10,9412.18,Czech Republic
908,9/30/2023,,,3,3379.92,Belarus
909,10/10/2023,,,5,2438.81,Serbia
910,11/10/2023,,,2,8697.93,Indonesia
911,3/15/2024,,,1,5565.95,United States
912,9/11/2024,,,6,9851.62,Japan
913,11/27/2024,,,6,4376.58,Mexico
914,12/17/2023,,,5,4028.41,Portugal
915,9/30/2024,,,6,8461.06,Czech Republic
916,4/24/2023,,,7,6695.1,Brazil
917,8/17/2023,,,10,1740.08,China
918,9/24/2024,,,7,6593.72,Vietnam
919,2/20/2024,,,3,7923.71,China
920,3/12/2024,,,9,8177.94,Indonesia
921,5/13/2023,,,10,4604.65,Brazil
922,9/28/2023,,,8,5091.19,Japan
923,9/7/2024,,,2,712.59,Bosnia and Herzegovina
924,8/24/2023,,,2,8294.8,Egypt
925,7/5/2023,,,3,8387.96,Indonesia
926,3/27/2023,,,6,8385.13,China
927,11/5/2024,,,6,4177.34,France
928,9/20/2023,,,8,7015.72,China
929,2/16/2024,,,2,3314.02,Colombia
930,10/20/2024,,,9,2771.21,Russia
931,9/26/2024,,,7,460.13,Indonesia
932,2/27/2023,,,10,5001.39,China
933,11/7/2023,,,4,4581.83,Poland
934,8/3/2024,,,3,9611.16,Brazil
935,7/16/2024,,,10,8429.69,Guyana
936,7/15/2023,,,3,2455.74,China
937,12/2/2024,,,9,6876.43,Haiti
938,10/31/2023,,,7,6140.81,China
939,9/29/2024,,,4,2821.41,Thailand
940,7/21/2024,,,9,1342.92,Bosnia and Herzegovina
941,5/8/2024,,,7,2102.48,China
942,3/4/2023,,,9,4086.95,Philippines
943,10/4/2023,,,9,817.39,Indonesia
944,1/22/2023,,,3,4550.96,Russia
945,5/13/2024,,,2,4232.98,Macedonia
946,6/18/2023,,,5,7176.9,Thailand
947,6/14/2023,,,7,7746.8,China
948,2/19/2023,,,10,5830.4,Afghanistan
949,6/27/2024,,,10,7313.72,Croatia
950,10/24/2023,,,3,3770.55,United States
951,8/27/2023,,,3,3482.87,Indonesia
952,10/19/2024,,,10,7372.27,Philippines
953,8/19/2024,,,7,3809.92,Indonesia
954,1/18/2024,,,1,8228.72,Ecuador
955,10/12/2023,,,4,7436.39,Indonesia
956,10/5/2024,,,5,5361.15,Indonesia
957,10/10/2024,,,3,8099.68,Philippines
958,5/6/2023,,,4,9311.45,Indonesia
959,9/8/2023,,,4,8962.49,China
960,2/25/2024,,,9,6879.25,Russia
961,7/31/2024,,,6,1144.43,France
962,7/29/2024,,,2,6682.51,Tanzania
963,11/22/2024,,,10,9450.77,Indonesia
964,3/19/2024,,,6,3431.21,Palestinian Territory
965,11/9/2024,,,1,7499.96,Uruguay
966,4/3/2024,,,2,496.1,South Korea
967,1/27/2023,,,3,3053.89,Indonesia
968,7/20/2023,,,5,8781.22,Philippines
969,9/21/2024,,,9,6711.92,Finland
970,6/3/2023,,,1,6379.31,Nigeria
971,2/25/2024,,,9,5155.23,Philippines
972,5/26/2024,,,7,1311.12,Bolivia
973,10/2/2023,,,8,4311.58,China
974,7/8/2023,,,7,6096.46,China
975,12/22/2023,,,8,4307.7,Russia
976,11/9/2024,,,4,647.08,Poland
977,6/2/2023,,,6,2736.44,China
978,9/19/2024,,,9,2318.76,Indonesia
979,5/12/2023,,,10,5072.21,Canada
980,7/16/2024,,,2,7055.48,Norway
981,1/21/2023,,,2,2756.07,Mexico
982,2/13/2024,,,1,1995.49,Brazil
983,2/15/2024,,,9,5576.53,Ukraine
984,8/29/2023,,,5,3675.17,Philippines
985,11/17/2023,,,5,7917.88,Japan
986,7/8/2023,,,8,4964.33,United States
987,3/19/2024,,,6,7904.21,Vietnam
988,2/3/2023,,,7,4452.86,Bosnia and Herzegovina
989,7/11/2024,,,10,2555.12,China
990,8/8/2024,,,4,2201.03,Malaysia
991,8/31/2023,,,7,3486.51,Peru
992,8/11/2024,,,7,1412.84,Brazil
993,2/22/2024,,,7,9039.36,Philippines
994,10/20/2023,,,7,9977.7,Japan
995,7/6/2024,,,10,6260.58,Czech Republic
996,11/21/2023,,,3,5249.54,Poland
997,5/30/2023,,,5,6591.59,Costa Rica
998,12/5/2023,,,6,7526.22,Thailand
999,9/23/2024,,,1,6166.68,Poland
1000,5/31/2023,,,9,2192.88,Poland
